keypressFaceRota1,keypressFaceRota2,rtFaceRota1,rtFaceRota2,tr,trTy,nbPrs,nbCyPr1,nbCyBlnk,nbCyPr2,trTyDog,nbFqs,trTyFq,fqLoc,fqFace,cueFq,cueLoc,nbCyCue,nbCyExt,nbCyRota,cyStaSeq,cyEndPr1C,cyEndPr1A,cyEndBlnk,cyEndPr2C,cyEndPr2A,cyEndSeq,cyEndTr,cyStaRota,cyEndCue,cyEndFadeIn,cyEndExp,cySendEvt,cyEndKbCk1,cyEndKbCk2
0,0,0,0,41,2,1,190,0,0,0,1,2,Left,2,1,Left,0,0,5,1,97,190,501,501,501,500,501,375,0,50,450,501,250,435
0,0,0,0,42,1,1,175,0,0,0,1,2,Right,1,2,Right,0,0,5,1,82,175,501,501,501,500,501,375,0,50,450,501,235,435
0,0,0,0,43,2,1,190,0,0,0,1,2,Left,1,1,Left,0,0,5,1,85,190,501,501,501,500,501,375,0,50,450,501,250,435
0,0,0,0,44,2,1,190,0,0,0,1,2,Right,2,2,Right,0,0,20,1,99,190,501,501,501,500,501,390,0,50,450,501,250,450
0,0,0,0,45,1,1,175,0,0,0,1,2,Right,2,2,Right,0,0,5,1,103,175,501,501,501,500,501,375,0,50,450,501,235,435
0,0,0,0,46,2,1,190,0,0,0,1,2,Right,2,2,Right,0,0,5,1,85,190,501,501,501,500,501,375,0,50,450,501,250,435
0,0,0,0,47,1,1,175,0,0,0,1,2,Left,1,1,Left,0,0,5,1,80,175,501,501,501,500,501,375,0,50,450,501,235,435
0,0,0,0,48,2,1,190,0,0,0,1,2,Right,2,1,Right,0,0,20,1,92,190,501,501,501,500,501,390,0,50,450,501,250,450
0,0,0,0,49,1,1,175,0,0,0,1,2,Right,1,1,Right,0,0,20,1,75,175,501,501,501,500,501,390,0,50,450,501,235,450
0,0,0,0,50,2,1,190,0,0,0,1,2,Right,1,2,Right,0,0,5,1,101,190,501,501,501,500,501,375,0,50,450,501,250,435
0,0,0,0,51,1,1,175,0,0,0,1,2,Right,1,1,Right,0,0,20,1,85,175,501,501,501,500,501,390,0,50,450,501,235,450
0,0,0,0,52,1,1,175,0,0,0,1,2,Right,2,2,Right,0,0,5,1,103,175,501,501,501,500,501,375,0,50,450,501,235,435
0,0,0,0,53,1,1,175,0,0,0,1,2,Left,2,1,Left,0,0,20,1,85,175,501,501,501,500,501,390,0,50,450,501,235,450
0,0,0,0,54,1,1,175,0,0,0,1,2,Right,1,1,Right,0,0,5,1,92,175,501,501,501,500,501,375,0,50,450,501,235,435
0,0,0,0,55,1,1,175,0,0,0,1,2,Left,2,1,Left,0,0,20,1,77,175,501,501,501,500,501,390,0,50,450,501,235,450
0,0,0,0,56,1,1,175,0,0,0,1,2,Left,2,1,Left,0,0,20,1,84,175,501,501,501,500,501,390,0,50,450,501,235,450
0,0,0,0,57,2,1,190,0,0,0,1,2,Right,1,2,Right,0,0,20,1,84,190,501,501,501,500,501,390,0,50,450,501,250,450
0,0,0,0,58,1,1,175,0,0,0,1,2,Left,1,2,Left,0,0,20,1,96,175,501,501,501,500,501,390,0,50,450,501,235,450
0,0,0,0,59,1,1,175,0,0,0,1,2,Left,2,2,Left,0,0,20,1,100,175,501,501,501,500,501,390,0,50,450,501,235,450
0,0,0,0,60,1,1,175,0,0,0,1,2,Left,1,1,Left,0,0,20,1,83,175,501,501,501,500,501,390,0,50,450,501,235,450
0,0,0,0,61,1,1,175,0,0,0,1,2,Right,1,2,Right,0,0,5,1,94,175,501,501,501,500,501,375,0,50,450,501,235,435
0,0,0,0,62,1,1,175,0,0,0,1,2,Left,2,2,Left,0,0,5,1,82,175,501,501,501,500,501,375,0,50,450,501,235,435
0,0,0,0,63,2,1,190,0,0,0,1,2,Right,2,1,Right,0,0,20,1,96,190,501,501,501,500,501,390,0,50,450,501,250,450
0,0,0,0,64,1,1,175,0,0,0,1,2,Left,1,2,Left,0,0,5,1,98,175,501,501,501,500,501,375,0,50,450,501,235,435
0,0,0,0,65,1,1,175,0,0,0,1,2,Right,1,1,Right,0,0,5,1,91,175,501,501,501,500,501,375,0,50,450,501,235,435
0,0,0,0,66,2,1,190,0,0,0,1,2,Left,2,1,Left,0,0,5,1,90,190,501,501,501,500,501,375,0,50,450,501,250,435
0,0,0,0,67,2,1,190,0,0,0,1,2,Right,1,1,Right,0,0,5,1,89,190,501,501,501,500,501,375,0,50,450,501,250,435
0,0,0,0,68,1,1,175,0,0,0,1,2,Left,2,1,Left,0,0,20,1,87,175,501,501,501,500,501,390,0,50,450,501,235,450
0,0,0,0,69,1,1,175,0,0,0,1,2,Right,1,1,Right,0,0,5,1,86,175,501,501,501,500,501,375,0,50,450,501,235,435
0,0,0,0,70,2,1,190,0,0,0,1,2,Right,2,1,Right,0,0,5,1,91,190,501,501,501,500,501,375,0,50,450,501,250,435
0,0,0,0,71,1,1,175,0,0,0,1,2,Right,2,1,Right,0,0,20,1,90,175,501,501,501,500,501,390,0,50,450,501,235,450
0,0,0,0,72,2,1,190,0,0,0,1,2,Left,1,1,Left,0,0,20,1,103,190,501,501,501,500,501,390,0,50,450,501,250,450
0,0,0,0,73,2,1,190,0,0,0,1,2,Right,1,2,Right,0,0,20,1,93,190,501,501,501,500,501,390,0,50,450,501,250,450
0,0,0,0,74,2,1,190,0,0,0,1,2,Right,2,2,Right,0,0,20,1,93,190,501,501,501,500,501,390,0,50,450,501,250,450
0,0,0,0,75,1,1,175,0,0,0,1,2,Left,2,2,Left,0,0,5,1,76,175,501,501,501,500,501,375,0,50,450,501,235,435
0,0,0,0,76,2,1,190,0,0,0,1,2,Left,1,2,Left,0,0,20,1,80,190,501,501,501,500,501,390,0,50,450,501,250,450
0,0,0,0,77,2,1,190,0,0,0,1,2,Right,1,1,Right,0,0,20,1,88,190,501,501,501,500,501,390,0,50,450,501,250,450
0,0,0,0,78,1,1,175,0,0,0,1,2,Right,2,2,Right,0,0,20,1,82,175,501,501,501,500,501,390,0,50,450,501,235,450
0,0,0,0,79,2,1,190,0,0,0,1,2,Right,2,1,Right,0,0,5,1,100,190,501,501,501,500,501,375,0,50,450,501,250,435
0,0,0,0,80,2,1,190,0,0,0,1,2,Left,1,1,Left,0,0,20,1,109,190,501,501,501,500,501,390,0,50,450,501,250,450
