keypressFaceRota1,keypressFaceRota2,rtFaceRota1,rtFaceRota2,tr,trTy,nbPrs,nbCyPr1,nbCyBlnk,nbCyPr2,trTyDog,nbFqs,trTyFq,fqLoc,fqFace,cueFq,cueLoc,nbCyCue,nbCyExt,nbCyRota,cyStaSeq,cyEndPr1C,cyEndPr1A,cyEndBlnk,cyEndPr2C,cyEndPr2A,cyEndSeq,cyEndTr,cyStaRota,cyEndCue,cyEndFadeIn,cyEndExp,cySendEvt,cyEndKbCk1,cyEndKbCk2
1,1,0.416695000000345,0.516708800000288,11,1,1,175,0,0,0,1,2,Right,1,1,Left,0,0,5,1,98,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.383423899999798,0.366727599999649,12,1,1,175,0,0,0,1,2,Left,2,1,Left,0,0,20,1,86,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.450042899999971,0.350078500000109,13,2,1,190,0,0,0,1,2,Right,2,2,Right,0,0,5,1,107,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.350040799999988,0.350044199999957,14,2,1,190,0,0,0,1,2,Left,2,1,Right,0,0,5,1,92,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.350016500000038,0.400076899999931,15,2,1,190,0,0,0,1,2,Left,2,2,Right,0,0,20,1,103,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.383379599999898,0.316711699999814,16,1,1,175,0,0,0,1,2,Left,1,2,Left,0,0,5,1,85,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.416756300000088,0.366715300000124,17,1,1,175,0,0,0,1,2,Right,2,1,Right,0,0,20,1,98,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.400168300000132,0.333382700000129,18,1,1,175,0,0,0,1,2,Right,1,1,Left,0,0,5,1,96,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.400063000000046,0.466714499999853,19,1,1,175,0,0,0,1,2,Right,2,2,Right,0,0,20,1,84,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.466702799999894,0.500038299999687,20,2,1,190,0,0,0,1,2,Left,1,1,Left,0,0,20,1,86,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.383375300000353,0.383346300000085,21,2,1,190,0,0,0,1,1,Right,2,2,Left,0,0,5,1,104,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.35004570000001,0.349992200000088,22,1,1,175,0,0,0,1,1,Right,1,2,Left,0,0,20,1,102,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.416718800000126,0.433371100000386,23,2,1,190,0,0,0,1,1,Right,2,1,Right,0,0,20,1,90,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.366704500000196,0.433393700000124,24,1,1,175,0,0,0,1,1,Left,2,1,Right,0,0,5,1,93,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.533370600000126,0.433421399999588,25,1,1,175,0,0,0,1,1,Right,1,1,Left,0,0,5,1,86,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.400032900000042,0.333370400000149,26,1,1,175,0,0,0,1,1,Right,2,2,Left,0,0,5,1,98,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.333372000000054,0.350042399999893,27,2,1,190,0,0,0,1,1,Left,1,2,Right,0,0,20,1,103,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.416694800000187,0.41667789999974,28,1,1,175,0,0,0,1,1,Left,1,2,Right,0,0,20,1,78,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.383345699999609,0.350045800000316,29,1,1,175,0,0,0,1,1,Right,1,1,Right,0,0,5,1,99,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.366730400000051,0.416707399999723,30,1,1,175,0,0,0,1,1,Left,1,2,Left,0,0,20,1,103,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.366703500000312,0.483366699999806,31,2,1,190,0,0,0,1,1,Right,2,2,Left,0,0,5,1,95,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.350043799999639,0.433373600000323,32,2,1,190,0,0,0,1,1,Right,2,2,Left,0,0,20,1,107,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.383399800000007,0.450037900000098,33,2,1,190,0,0,0,1,1,Left,1,1,Right,0,0,20,1,98,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.433378000000175,0.433352300000024,34,2,1,190,0,0,0,1,1,Left,2,1,Right,0,0,5,1,84,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.400012700000389,0.533371200000147,35,1,1,175,0,0,0,1,1,Left,2,1,Left,0,0,5,1,79,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.366707299999689,0.350029799999902,36,1,1,175,0,0,0,1,1,Left,1,1,Left,0,0,5,1,85,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.366711099999975,0.400035000000116,37,2,1,190,0,0,0,1,1,Right,2,1,Left,0,0,20,1,103,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.416728299999704,0.383423199999925,38,2,1,190,0,0,0,1,1,Left,1,2,Right,0,0,5,1,105,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.433379800000239,0.483363300000292,39,2,1,190,0,0,0,1,1,Right,1,1,Right,0,0,20,1,104,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.350045899999714,0.366706499999964,40,1,1,175,0,0,0,1,1,Left,2,2,Right,0,0,20,1,82,175,451,451,451,450,451,390,0,50,400,451,235,450
