keypressFaceRota1,keypressFaceRota2,rtFaceRota1,rtFaceRota2,tr,trTy,nbPrs,nbCyPr1,nbCyBlnk,nbCyPr2,trTyDog,nbFqs,trTyFq,fqLoc,fqFace,cueFq,cueLoc,nbCyCue,nbCyExt,nbCyRota,cyStaSeq,cyEndPr1C,cyEndPr1A,cyEndBlnk,cyEndPr2C,cyEndPr2A,cyEndSeq,cyEndTr,cyStaRota,cyEndCue,cyEndFadeIn,cyEndExp,cySendEvt,cyEndKbCk1,cyEndKbCk2
1,1,0.30006400000002,0.383537700000034,35,1,1,175,0,0,0,1,2,Left,1,2,Left,0,0,5,1,90,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.366685999999845,0.333381200000076,36,2,1,190,0,0,0,1,2,Right,1,1,Right,0,0,5,1,85,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.40003790000037,0.316707799999676,37,2,1,190,0,0,0,1,2,Left,2,1,Left,0,0,5,1,86,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.400523799999974,0.366708000000017,38,2,1,190,0,0,0,1,2,Right,2,1,Right,0,0,5,1,82,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.35004009999966,0.466704599999957,39,1,1,175,0,0,0,1,2,Left,1,2,Left,0,0,20,1,101,175,501,501,501,500,501,390,0,50,450,501,235,450
1,1,0.516744900000049,0.53336790000003,40,2,1,190,0,0,0,1,2,Right,2,2,Right,0,0,5,1,101,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.366706799999974,0.400069399999666,41,2,1,190,0,0,0,1,1,Left,2,2,Left,0,0,5,1,97,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.466708299999937,0.40002850000019,42,1,1,175,0,0,0,1,1,Right,1,1,Right,0,0,5,1,82,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.466688200000135,0.533348799999658,43,2,1,190,0,0,0,1,1,Left,1,2,Left,0,0,5,1,85,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.366681699999845,0.383376900000258,44,2,1,190,0,0,0,1,1,Right,2,1,Right,0,0,20,1,99,190,501,501,501,500,501,390,0,50,450,501,250,450
1,1,0.300049700000272,0.400018900000305,45,1,1,175,0,0,0,1,1,Right,2,1,Right,0,0,5,1,103,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.366708600000038,0.333373699999811,46,2,1,190,0,0,0,1,1,Right,2,1,Right,0,0,5,1,85,190,501,501,501,500,501,375,0,50,450,501,250,435
1,1,0.433366500000375,0.466731299999992,47,1,1,175,0,0,0,1,1,Left,1,2,Left,0,0,5,1,80,175,501,501,501,500,501,375,0,50,450,501,235,435
1,1,0.433386400000018,0.583369400000265,48,2,1,190,0,0,0,1,1,Right,2,2,Right,0,0,20,1,92,190,501,501,501,500,501,390,0,50,450,501,250,450
