keypressFaceRota1,keypressFaceRota2,rtFaceRota1,rtFaceRota2,tr,trTy,nbPrs,nbCyPr1,nbCyBlnk,nbCyPr2,trTyDog,nbFqs,trTyFq,fqLoc,fqFace,cueFq,cueLoc,nbCyCue,nbCyExt,nbCyRota,cyStaSeq,cyEndPr1C,cyEndPr1A,cyEndBlnk,cyEndPr2C,cyEndPr2A,cyEndSeq,cyEndTr,cyStaRota,cyEndCue,cyEndFadeIn,cyEndExp,cySendEvt,cyEndKbCk1,cyEndKbCk2
1,1,0.36671319999914,0.316728899999362,16,1,1,175,0,0,0,1,1,Left,1,1,Right,0,0,5,1,96,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.350051800000074,0.300043000001097,17,1,1,175,0,0,0,1,1,Left,1,1,Right,0,0,20,1,78,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.333377799999653,0.350049900000158,18,1,1,175,0,0,0,1,1,Right,2,2,Right,0,0,5,1,99,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.316731599999912,0.333375599999272,19,2,1,190,0,0,0,1,1,Right,1,1,Left,0,0,20,1,110,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.350039699998888,0.36669989999973,20,2,1,190,0,0,0,1,1,Right,2,1,Left,0,0,5,1,95,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.350053699999989,0.316750500000126,21,2,1,190,0,0,0,1,2,Right,2,1,Left,0,0,5,1,107,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.283411099999284,0.333365100001174,22,1,1,175,0,0,0,1,2,Left,1,2,Left,0,0,20,1,91,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.316714599999614,0.316691699999865,23,1,1,175,0,0,0,1,2,Left,1,2,Right,0,0,5,1,77,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.350039399998423,0.483366399999795,24,2,1,190,0,0,0,1,2,Left,2,2,Left,0,0,5,1,86,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.35004200000003,0.366698800000449,25,1,1,175,0,0,0,1,2,Right,2,2,Left,0,0,5,1,85,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.333373399998891,0.333375599999272,26,1,1,175,0,0,0,1,2,Left,1,2,Left,0,0,20,1,96,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.433376900000439,0.300039499999912,27,2,1,190,0,0,0,1,2,Left,1,1,Right,0,0,20,1,105,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.41670030000023,0.350046899999143,28,1,1,175,0,0,0,1,2,Right,2,2,Right,0,0,20,1,97,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.31669950000105,0.333310200001506,29,2,1,190,0,0,0,1,2,Right,2,1,Left,0,0,20,1,89,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.400038399999175,0.33337770000071,30,1,1,175,0,0,0,1,2,Left,2,2,Left,0,0,20,1,89,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.366720300000452,0.283374300001014,31,1,1,175,0,0,0,1,2,Right,1,1,Left,0,0,5,1,75,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.433401800000865,0.316703099999359,32,1,1,175,0,0,0,1,2,Left,2,1,Right,0,0,20,1,76,175,451,451,451,450,451,390,0,50,400,451,235,450
1,1,0.366730300000199,0.366710700000112,33,1,1,175,0,0,0,1,2,Left,1,2,Left,0,0,5,1,77,175,451,451,451,450,451,375,0,50,400,451,235,435
1,1,0.533379599999535,0.283425600000555,34,2,1,190,0,0,0,1,2,Right,2,2,Right,0,0,20,1,101,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.283380000000761,0.350041800000326,35,2,1,190,0,0,0,1,2,Right,2,1,Left,0,0,5,1,95,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.300059799999872,0.300043799999912,36,2,1,190,0,0,0,1,2,Right,2,2,Right,0,0,20,1,85,190,451,451,451,450,451,390,0,50,400,451,250,450
1,1,0.300044800000251,0.383399599999393,37,2,1,190,0,0,0,1,2,Right,1,2,Right,0,0,5,1,95,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.266694899999493,0.333334900000409,38,2,1,190,0,0,0,1,2,Left,1,2,Left,0,0,5,1,84,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.300046999998813,0.30008319999979,39,2,1,190,0,0,0,1,2,Left,2,1,Right,0,0,5,1,81,190,451,451,451,450,451,375,0,50,400,451,250,435
1,1,0.400044099998922,0.383364999999685,40,1,1,175,0,0,0,1,2,Right,1,2,Left,0,0,20,1,99,175,451,451,451,450,451,390,0,50,400,451,235,450
